title,price,image_url,details_url,fuel,year,horsepower,mileage,date,city
SEAT Leon,165.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/seat-leon-diesel-occasion-marrakech-maroc/36866.html,Diesel,2016,6 cv,87.000 km,28 septembre 2022,Marrakech
HYUNDAI Tucson,305.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63335eb33fe20.jpg,https://www.wandaloo.com/occasion/hyundai-tucson-diesel-occasion-mohammadia-maroc/36865.html,Diesel,2020,6 cv,50.000 km,27 septembre 2022,Mohammadia
NISSAN Qashqai,198.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632b1f190ccc5.jpg,https://www.wandaloo.com/occasion/nissan-qashqai-diesel-occasion-rabat-maroc/36839.html,Diesel,2018,6 cv,75.000 km,27 septembre 2022,Rabat
AUDI Q5,190.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6331e7f848b47.jpeg,https://www.wandaloo.com/occasion/audi-q5-diesel-occasion-marrakech-maroc/36863.html,Diesel,2011,12 cv,180.000 km,26 septembre 2022,Marrakech
SEAT Ibiza,115.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/seat-ibiza-diesel-occasion-casablanca-maroc/36860.html,Diesel,2017,6 cv,54.500 km,26 septembre 2022,Casablanca
MERCEDES Classe E Coupé,540.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63309f381dcd2.jpg,https://www.wandaloo.com/occasion/mercedes-classe-e-coupe-diesel-occasion-rabat-maroc/36856.html,Diesel,2018,8 cv,82.000 km,26 septembre 2022,Rabat
KIA Sorento,200.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63316a5bea7f1.jpg,https://www.wandaloo.com/occasion/kia-sorento-diesel-occasion-casablanca-maroc/36857.html,Diesel,2015,9 cv,152.000 km,26 septembre 2022,Casablanca
KIA Carens,52.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/kia-carens-diesel-occasion-casablanca-maroc/36853.html,Diesel,2005,8 cv,270.000 km,26 septembre 2022,Casablanca
JEEP Grand Cherokee,95.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6331939dce7d8.jpg,https://www.wandaloo.com/occasion/jeep-grand-cherokee-diesel-occasion-casablanca-maroc/36859.html,Diesel,2010,12 cv,142.000 km,26 septembre 2022,Casablanca
RENAULT Koleos,300.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63307a37abafb.jpg,https://www.wandaloo.com/occasion/renault-koleos-diesel-occasion-casablanca-maroc/36854.html,Diesel,2020,8 cv,45.000 km,25 septembre 2022,Casablanca
FORD Fiesta,112.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632f71e95ae66.jpg,https://www.wandaloo.com/occasion/ford-fiesta-diesel-occasion-agadir-maroc/36852.html,Diesel,2017,6 cv,36.090 km,24 septembre 2022,Agadir
CITROEN C4,105.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632c2a9fa1c1a.jpg,https://www.wandaloo.com/occasion/citroen-c4-diesel-occasion-casablanca-maroc/36846.html,Diesel,2014,6 cv,122.000 km,22 septembre 2022,Casablanca
HYUNDAI i20,69.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632daefc8d729.jpg,https://www.wandaloo.com/occasion/hyundai-i20-essence-occasion-casablanca-maroc/36849.html,Essence,2013,7 cv,149.000 km,23 septembre 2022,Casablanca
AUDI A4,129.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632df14093c92.jpg,https://www.wandaloo.com/occasion/audi-a4-diesel-occasion-rabat-maroc/36851.html,Diesel,2008,8 cv,219.000 km,23 septembre 2022,Rabat
HONDA CR-V,145.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632c1880194ba.jpg,https://www.wandaloo.com/occasion/honda-cr-v-diesel-occasion-casablanca-maroc/36845.html,Diesel,2013,8 cv,122.000 km,22 septembre 2022,Casablanca
MERCEDES CLS Coupé,480.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mercedes-cls-coupe-essence-occasion-casablanca-maroc/36850.html,Essence,2011,42 cv,77.000 km,23 septembre 2022,Casablanca
AUDI Q7,590.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632b9a352a54e.jpeg,https://www.wandaloo.com/occasion/audi-q7-diesel-occasion-rabat-maroc/36843.html,Diesel,2017,16 cv,105.000 km,22 septembre 2022,Rabat
VOLKSWAGEN Touareg,440.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632b984f986a8.jpeg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-rabat-maroc/36842.html,Diesel,2019,12 cv,94.000 km,22 septembre 2022,Rabat
RENAULT Mégane,105.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632b11abe7e54.jpg,https://www.wandaloo.com/occasion/renault-megane-diesel-occasion-khouribga-maroc/36838.html,Diesel,2013,6 cv,190.000 km,21 septembre 2022,Khouribga
HYUNDAI Tucson,264.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632b322001c94.jpg,https://www.wandaloo.com/occasion/hyundai-tucson-diesel-occasion-casablanca-maroc/36841.html,Diesel,2017,8 cv,72.000 km,21 septembre 2022,Casablanca
HYUNDAI Tucson,264.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/hyundai-tucson-diesel-occasion-casablanca-maroc/36840.html,Diesel,2017,8 cv,72.000 km,21 septembre 2022,Casablanca
LAND ROVER Range Rover,830.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63178f42bfa16.jpg,https://www.wandaloo.com/occasion/land-rover-range-rover-diesel-occasion-casablanca-maroc/36764.html,Diesel,2018,12 cv,97.000 km,21 septembre 2022,Casablanca
RENAULT Trafic,210.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/renault-trafic-diesel-occasion-casablanca-maroc/36836.html,Diesel,2019,9 cv,40.000 km,20 septembre 2022,Casablanca
VOLKSWAGEN Touareg,250.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6329fe65f40df.jpg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-casablanca-maroc/36833.html,Diesel,2016,12 cv,65.000 km,20 septembre 2022,Casablanca
DACIA Logan,98.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632a0b51bb093.jpeg,https://www.wandaloo.com/occasion/dacia-logan-diesel-occasion-casablanca-maroc/36834.html,Diesel,2018,6 cv,72.951 km,20 septembre 2022,Casablanca
FORD EcoSport,178.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632a100a9217f.jpg,https://www.wandaloo.com/occasion/ford-ecosport-diesel-occasion-khouribga-maroc/36835.html,Diesel,2015,6 cv,153.000 km,20 septembre 2022,Khouribga
HYUNDAI i20,180.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6328fa9da0e76.jpg,https://www.wandaloo.com/occasion/hyundai-i20-essence-occasion-marrakech-maroc/36829.html,Essence,2022,8 cv,1.700 km,20 septembre 2022,Marrakech
NISSAN Micra,125.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6322f61fe167c.jpg,https://www.wandaloo.com/occasion/nissan-micra-diesel-occasion-rabat-maroc/36808.html,Diesel,2018,6 cv,30.700 km,20 septembre 2022,Rabat
FORD Focus,140.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6328c6fd8b4cf.jpg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-tanger-maroc/36826.html,Diesel,2016,8 cv,95.000 km,19 septembre 2022,Tanger
FORD Focus,140.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6328c619b1b3b.jpg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-tanger-maroc/36827.html,Diesel,2016,8 cv,95.000 km,19 septembre 2022,Tanger
NISSAN Qashqai,205.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/08/6307d89c74407.jpg,https://www.wandaloo.com/occasion/nissan-qashqai-diesel-occasion-rabat-maroc/36632.html,Diesel,2018,6 cv,74.000 km,19 septembre 2022,Rabat
PEUGEOT Partner Tepee,113.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6321ef54ddb14.jpg,https://www.wandaloo.com/occasion/peugeot-partner-tepee-diesel-occasion-rabat-maroc/36803.html,Diesel,2018,6 cv,138.000 km,19 septembre 2022,Rabat
VOLKSWAGEN Jetta,155.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6321f452848fe.jpg,https://www.wandaloo.com/occasion/volkswagen-jetta-diesel-occasion-rabat-maroc/36804.html,Diesel,2018,8 cv,138.000 km,19 septembre 2022,Rabat
PEUGEOT 3008,122.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63278177ab787.jpeg,https://www.wandaloo.com/occasion/peugeot-3008-diesel-occasion-rabat-maroc/36825.html,Diesel,2014,6 cv,117.500 km,18 septembre 2022,Rabat
BMW Série 5,330.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63270da6ca27e.jpg,https://www.wandaloo.com/occasion/bmw-serie-5-diesel-occasion-casablanca-maroc/36823.html,Diesel,2017,8 cv,80.000 km,18 septembre 2022,Casablanca
MERCEDES Classe E,240.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mercedes-classe-e-diesel-occasion-casablanca-maroc/36822.html,Diesel,2012,9 cv,400.000 km,18 septembre 2022,Casablanca
FIAT Siena,38.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631f9784924b4.jpg,https://www.wandaloo.com/occasion/fiat-siena-diesel-occasion-casablanca-maroc/36786.html,Diesel,2003,6 cv,166.500 km,18 septembre 2022,Casablanca
MINI 3 portes,100.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63274f058f415.jpg,https://www.wandaloo.com/occasion/mini-3-portes-essence-occasion-rabat-maroc/36824.html,Essence,2012,9 cv,127.000 km,18 septembre 2022,Rabat
MERCEDES Classe C,210.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mercedes-classe-c-diesel-occasion-casablanca-maroc/36820.html,Diesel,2017,6 cv,187.000 km,17 septembre 2022,Casablanca
MITSUBISHI Pajero Sport,120.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63263229628be.jpg,https://www.wandaloo.com/occasion/mitsubishi-pajero-sport-diesel-occasion-casablanca-maroc/36821.html,Diesel,2010,10 cv,230.000 km,17 septembre 2022,Casablanca
FORD Kuga,169.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6324d2a674a02.jpg,https://www.wandaloo.com/occasion/ford-kuga-diesel-occasion-kenitra-maroc/36818.html,Diesel,2016,8 cv,149.000 km,16 septembre 2022,Kénitra
FIAT Panda,76.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632461e79bdfc.jpg,https://www.wandaloo.com/occasion/fiat-panda-essence-occasion-casablanca-maroc/36816.html,Essence,2019,7 cv,68.000 km,16 septembre 2022,Casablanca
VOLKSWAGEN Caddy,110.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6324ae2ff277d.jpg,https://www.wandaloo.com/occasion/volkswagen-caddy-diesel-occasion-agadir-maroc/36817.html,Diesel,2007,8 cv,270.000 km,16 septembre 2022,Agadir
MINI Cabrio,210.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63245167a27a6.jpeg,https://www.wandaloo.com/occasion/mini-cabrio-essence-occasion-casablanca-maroc/36815.html,Essence,2017,7 cv,108.914 km,16 septembre 2022,Casablanca
SEAT Leon,165.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6323b3d6a4032.jpeg,https://www.wandaloo.com/occasion/seat-leon-diesel-occasion-casablanca-maroc/36814.html,Diesel,2017,6 cv,54.230 km,16 septembre 2022,Casablanca
OPEL Grandland,230.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6323b2162b58a.jpg,https://www.wandaloo.com/occasion/opel-grandland-diesel-occasion-marrakech-maroc/36813.html,Diesel,2021,6 cv,70.000 km,16 septembre 2022,Marrakech
FORD C-Max,105.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631e4c1c7085a.jpeg,https://www.wandaloo.com/occasion/ford-c-max-diesel-occasion-marrakech-maroc/36766.html,Diesel,2013,6 cv,161.000 km,15 septembre 2022,Marrakech
OPEL Mokka,250.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63234179bb6fe.jpeg,https://www.wandaloo.com/occasion/opel-mokka-diesel-occasion-meknes-maroc/36812.html,Diesel,2022,6 cv,950 km,15 septembre 2022,Meknès
AUDI A4,175.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/audi-a4-diesel-occasion-rabat-maroc/36809.html,Diesel,2014,8 cv,120.000 km,15 septembre 2022,Rabat
PEUGEOT 3008,205.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/peugeot-3008-diesel-occasion-rabat-maroc/36811.html,Diesel,2018,8 cv,51.000 km,15 septembre 2022,Rabat
LAND ROVER Range Rover Evoque,405.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6321fe7a07dd7.jpeg,https://www.wandaloo.com/occasion/land-rover-range-rover-evoque-diesel-occasion-casablanca-maroc/36807.html,Diesel,2019,8 cv,61.000 km,14 septembre 2022,Casablanca
DACIA Sandero,61.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6321e78a35e8b.jpg,https://www.wandaloo.com/occasion/dacia-sandero-diesel-occasion-casablanca-maroc/36802.html,Diesel,2009,6 cv,230.000 km,14 septembre 2022,Casablanca
HYUNDAI i10,59.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6321933b4fb6e.jpeg,https://www.wandaloo.com/occasion/hyundai-i10-essence-occasion-rabat-maroc/36799.html,Essence,2015,7 cv,98.500 km,14 septembre 2022,Rabat
NISSAN Micra,130.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/nissan-micra-diesel-occasion-rabat-maroc/36801.html,Diesel,2018,6 cv,30.600 km,14 septembre 2022,Rabat
VOLKSWAGEN CC,265.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6320fbdee6cd8.jpeg,https://www.wandaloo.com/occasion/volkswagen-cc-diesel-occasion-casablanca-maroc/36798.html,Diesel,2019,8 cv,70.000 km,13 septembre 2022,Casablanca
NISSAN Qashqai,155.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632089ea9ebc1.jpeg,https://www.wandaloo.com/occasion/nissan-qashqai-diesel-occasion-casablanca-maroc/36797.html,Diesel,2014,6 cv,220.200 km,13 septembre 2022,Casablanca
DACIA Duster,138.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6315ddef29c76.jpg,https://www.wandaloo.com/occasion/dacia-duster-diesel-occasion-casablanca-maroc/36758.html,Diesel,2016,6 cv,48.900 km,13 septembre 2022,Casablanca
DACIA Duster,120.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63208286df2c9.jpg,https://www.wandaloo.com/occasion/dacia-duster-diesel-occasion-casablanca-maroc/36796.html,Diesel,2016,6 cv,167.000 km,13 septembre 2022,Casablanca
RENAULT Clio,92.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/renault-clio-essence-occasion-tanger-maroc/36787.html,Essence,2017,6 cv,76.000 km,12 septembre 2022,Tanger
TOYOTA Yaris,130.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/632052bb961e0.jpeg,https://www.wandaloo.com/occasion/toyota-yaris-essence-occasion-rabat-maroc/36789.html,Essence,2022,6 cv,4.700 km,13 septembre 2022,Rabat
PEUGEOT 206,71.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631e24d15880e.jpg,https://www.wandaloo.com/occasion/peugeot-206-diesel-occasion-casablanca-maroc/36781.html,Diesel,2010,6 cv,178.500 km,13 septembre 2022,Casablanca
FORD Fiesta,82.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/ford-fiesta-essence-occasion-kelaat-sraghna-maroc/36785.html,Essence,2016,7 cv,112.000 km,12 septembre 2022,Kelaat Sraghna
BMW X5,280.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631f027dbb5ca.jpeg,https://www.wandaloo.com/occasion/bmw-x5-diesel-occasion-casablanca-maroc/36783.html,Diesel,2014,12 cv,220.000 km,12 septembre 2022,Casablanca
RENAULT Kangoo,85.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631f064458bb9.jpg,https://www.wandaloo.com/occasion/renault-kangoo-diesel-occasion-benslimane-maroc/36784.html,Diesel,2014,6 cv,168.000 km,12 septembre 2022,Benslimane
TOYOTA Hilux,240.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631e4c40512ed.jpg,https://www.wandaloo.com/occasion/toyota-hilux-diesel-occasion-beni-mellal-maroc/36782.html,Diesel,2021,10 cv,25.000 km,11 septembre 2022,Beni Mellal
CHEVROLET Spark,40.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631d1a73ce1da.jpeg,https://www.wandaloo.com/occasion/chevrolet-spark-essence-occasion-marrakech-maroc/36779.html,Essence,2008,5 cv,123.000 km,11 septembre 2022,Marrakech
PEUGEOT 307,67.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631db2025ad6e.jpg,https://www.wandaloo.com/occasion/peugeot-307-diesel-occasion-casablanca-maroc/36780.html,Diesel,2006,cv,230.000 km,11 septembre 2022,Casablanca
SKODA Kamiq,198.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631c9583bf1e5.jpg,https://www.wandaloo.com/occasion/skoda-kamiq-diesel-occasion-casablanca-maroc/36778.html,Diesel,2020,8 cv,6.400 km,10 septembre 2022,Casablanca
HONDA Accord,64.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631be3bec4155.jpg,https://www.wandaloo.com/occasion/honda-accord-essence-occasion-casablanca-maroc/36777.html,Essence,2007,11 cv,250.000 km,10 septembre 2022,Casablanca
VOLKSWAGEN Touareg,120.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-casablanca-maroc/36775.html,Diesel,2008,12 cv,126.000 km,9 septembre 2022,Casablanca
LAND ROVER Range Rover,500.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6319e6a3a2e52.jpg,https://www.wandaloo.com/occasion/land-rover-range-rover-diesel-occasion-casablanca-maroc/36772.html,Diesel,2016,12 cv,117.000 km,9 septembre 2022,Casablanca
JEEP Grand Cherokee,153.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631b03e19f649.jpg,https://www.wandaloo.com/occasion/jeep-grand-cherokee-diesel-occasion-casablanca-maroc/36776.html,Diesel,2014,12 cv,157.000 km,9 septembre 2022,Casablanca
MERCEDES Classe E,80.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631a0ecf04158.jpeg,https://www.wandaloo.com/occasion/mercedes-classe-e-diesel-occasion-sale-maroc/36774.html,Diesel,1997,9 cv,250.000 km,8 septembre 2022,Salé
HYUNDAI i30,152.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/hyundai-i30-diesel-occasion-casablanca-maroc/36773.html,Diesel,2016,cv,164.000 km,8 septembre 2022,Casablanca
BMW Série 3,165.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/bmw-serie-3-diesel-occasion-mohammadia-maroc/36769.html,Diesel,2011,8 cv,185.000 km,8 septembre 2022,Mohammadia
VOLKSWAGEN Passat,125.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631910b73744d.jpeg,https://www.wandaloo.com/occasion/volkswagen-passat-diesel-occasion-marrakech-maroc/36770.html,Diesel,2013,8 cv,284.266 km,7 septembre 2022,Marrakech
MERCEDES Classe G,720.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/08/62eba3dbf127f.jpg,https://www.wandaloo.com/occasion/mercedes-classe-g-diesel-occasion-casablanca-maroc/36642.html,Diesel,2017,12 cv,110.000 km,7 septembre 2022,Casablanca
BMW X5,120.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63188c68c678b.jpeg,https://www.wandaloo.com/occasion/bmw-x5-diesel-occasion-tanger-maroc/36768.html,Diesel,2007,12 cv,212.000 km,7 septembre 2022,Tanger
SKODA Superb,110.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63186997c994d.jpg,https://www.wandaloo.com/occasion/skoda-superb-diesel-occasion-marrakech-maroc/36767.html,Diesel,2012,8 cv,213.000 km,7 septembre 2022,Marrakech
FORD Focus,119.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63179c9f624fb.jpeg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-rabat-maroc/36765.html,Diesel,2012,6 cv,185.000 km,6 septembre 2022,Rabat
FORD Kuga,180.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/08/6317462181680.jpg,https://www.wandaloo.com/occasion/ford-kuga-diesel-occasion-agadir-maroc/36702.html,Diesel,2018,8 cv,150.000 km,6 septembre 2022,Agadir
MITSUBISHI Lancer,40.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/63173926df280.jpeg,https://www.wandaloo.com/occasion/mitsubishi-lancer-essence-occasion-casablanca-maroc/36763.html,Essence,2007,7 cv,200.110 km,6 septembre 2022,Casablanca
MERCEDES Classe A,650.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631721fa69539.jpg,https://www.wandaloo.com/occasion/mercedes-classe-a-essence-occasion-marrakech-maroc/36762.html,Essence,2019,14 cv,23.000 km,6 septembre 2022,Marrakech
DACIA Duster,170.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/631635367054f.jpg,https://www.wandaloo.com/occasion/dacia-duster-diesel-occasion-meknes-maroc/36761.html,Diesel,2019,6 cv,45.000 km,5 septembre 2022,Meknès
PEUGEOT 206,59.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6315fd5c101d0.jpg,https://www.wandaloo.com/occasion/peugeot-206-essence-occasion-casablanca-maroc/36760.html,Essence,2010,6 cv,102.329 km,5 septembre 2022,Casablanca
JEEP Renegade,193.000,https://www.wandaloo.com/files/Voiture-Occasion/2022/09/6313b3315a2a8.jpg,https://www.wandaloo.com/occasion/jeep-renegade-diesel-occasion-casablanca-maroc/36757.html,Diesel,2017,6 cv,60.000 km,3 septembre 2022,Casablanca
